"COMUNA","BARRIO","PERIODO","MES","Atropello","Caída Ocupante","Choque","Incendio","Otro","Volcamiento","nro.accidentes"
"San Javier","Santa Rosa de Lima",2014,10,0,0,0,0,1,0,1
"San Javier","Santa Rosa de Lima",2014,11,1,0,0,0,0,0,1
"San Javier","Santa Rosa de Lima",2015,1,1,0,0,0,0,0,1
"San Javier","Santa Rosa de Lima",2015,4,0,0,2,0,0,0,2
"San Javier","Santa Rosa de Lima",2015,6,0,0,1,0,0,0,1
"San Javier","Santa Rosa de Lima",2016,12,0,1,0,0,0,0,1
"San Javier","Santa Rosa de Lima",2017,3,0,1,1,0,0,0,2
"San Javier","Santa Rosa de Lima",2017,5,0,0,1,0,0,0,1
"San Javier","Santa Rosa de Lima",2017,8,0,0,1,0,0,0,1
"San Javier","Santa Rosa de Lima",2017,9,0,0,1,0,1,0,2
"San Javier","Santa Rosa de Lima",2017,10,0,1,0,0,0,0,1
"San Javier","Santa Rosa de Lima",2017,11,0,1,0,0,0,0,1
"San Javier","Santa Rosa de Lima",2018,1,0,0,0,0,1,0,1
"San Javier","Santa Rosa de Lima",2018,4,0,0,1,0,0,0,1
"San Javier","Santa Rosa de Lima",2018,5,1,0,0,0,0,0,1
"San Javier","Santa Rosa de Lima",2018,6,0,0,1,0,0,0,1
"San Javier","Santa Rosa de Lima",2018,7,0,0,0,0,1,0,1
"San Javier","Santa Rosa de Lima",2018,8,1,0,0,0,0,0,1
"San Javier","Santa Rosa de Lima",2019,2,1,0,0,0,0,0,1
"San Javier","Santa Rosa de Lima",2019,9,0,0,1,0,0,0,1
"San Javier","Veinte de Julio",2014,1,3,0,3,0,1,0,7
"San Javier","Veinte de Julio",2014,2,0,2,3,0,1,0,6
"San Javier","Veinte de Julio",2014,3,2,0,3,0,1,0,6
"San Javier","Veinte de Julio",2014,4,4,1,6,0,1,0,12
"San Javier","Veinte de Julio",2014,5,1,0,3,0,2,0,6
"San Javier","Veinte de Julio",2014,6,1,1,5,0,0,0,7
"San Javier","Veinte de Julio",2014,7,3,2,6,0,0,0,11
"San Javier","Veinte de Julio",2014,8,0,0,2,0,0,0,2
"San Javier","Veinte de Julio",2014,9,0,1,6,0,1,0,8
"San Javier","Veinte de Julio",2014,10,1,2,2,0,1,0,6
"San Javier","Veinte de Julio",2014,11,2,1,7,0,1,0,11
"San Javier","Veinte de Julio",2014,12,2,1,4,0,1,0,8
"San Javier","Veinte de Julio",2015,1,1,1,1,0,0,0,3
"San Javier","Veinte de Julio",2015,2,1,0,5,0,1,0,7
"San Javier","Veinte de Julio",2015,3,2,1,2,0,1,0,6
"San Javier","Veinte de Julio",2015,4,2,1,2,0,2,0,7
"San Javier","Veinte de Julio",2015,5,0,1,3,0,1,0,5
"San Javier","Veinte de Julio",2015,6,2,0,0,0,0,1,3
"San Javier","Veinte de Julio",2015,7,2,0,4,0,1,0,7
"San Javier","Veinte de Julio",2015,8,1,0,2,0,1,0,4
"San Javier","Veinte de Julio",2015,9,3,0,5,0,2,0,10
"San Javier","Veinte de Julio",2015,10,0,0,3,0,1,1,5
"San Javier","Veinte de Julio",2015,11,3,1,4,0,3,0,11
"San Javier","Veinte de Julio",2015,12,1,0,2,0,1,0,4
"San Javier","Veinte de Julio",2016,1,2,1,1,0,1,0,5
"San Javier","Veinte de Julio",2016,2,1,0,7,0,1,1,10
"San Javier","Veinte de Julio",2016,3,1,1,2,0,0,0,4
"San Javier","Veinte de Julio",2016,4,1,2,1,0,0,0,4
"San Javier","Veinte de Julio",2016,5,0,0,2,0,1,0,3
"San Javier","Veinte de Julio",2016,6,0,0,3,0,2,1,6
"San Javier","Veinte de Julio",2016,7,2,0,6,0,1,0,9
"San Javier","Veinte de Julio",2016,8,0,1,6,0,0,2,9
"San Javier","Veinte de Julio",2016,9,1,0,3,0,0,0,4
"San Javier","Veinte de Julio",2016,10,3,0,3,0,2,0,8
"San Javier","Veinte de Julio",2016,11,1,0,3,0,0,2,6
"San Javier","Veinte de Julio",2016,12,2,1,1,0,0,0,4
"San Javier","Veinte de Julio",2017,1,1,1,4,0,1,0,7
"San Javier","Veinte de Julio",2017,2,4,1,2,0,0,0,7
"San Javier","Veinte de Julio",2017,3,2,1,3,0,0,0,6
"San Javier","Veinte de Julio",2017,4,0,1,7,0,0,0,8
"San Javier","Veinte de Julio",2017,5,1,0,1,0,0,0,2
"San Javier","Veinte de Julio",2017,6,2,1,1,0,1,0,5
"San Javier","Veinte de Julio",2017,7,1,0,2,0,0,0,3
"San Javier","Veinte de Julio",2017,8,0,2,2,0,0,0,4
"San Javier","Veinte de Julio",2017,9,0,1,0,0,0,0,1
"San Javier","Veinte de Julio",2017,10,2,1,4,0,3,0,10
"San Javier","Veinte de Julio",2017,11,1,0,1,0,0,1,3
"San Javier","Veinte de Julio",2017,12,3,1,3,0,1,0,8
"San Javier","Veinte de Julio",2018,1,0,0,0,0,1,0,1
"San Javier","Veinte de Julio",2018,2,0,1,3,0,1,0,5
"San Javier","Veinte de Julio",2018,3,1,0,1,0,3,0,5
"San Javier","Veinte de Julio",2018,4,0,2,2,0,0,0,4
"San Javier","Veinte de Julio",2018,5,2,0,5,0,0,0,7
"San Javier","Veinte de Julio",2018,6,0,0,7,0,1,0,8
"San Javier","Veinte de Julio",2018,7,2,0,3,0,0,0,5
"San Javier","Veinte de Julio",2018,8,1,0,5,0,1,0,7
"San Javier","Veinte de Julio",2018,9,2,1,2,0,1,0,6
"San Javier","Veinte de Julio",2018,10,1,1,2,0,1,0,5
"San Javier","Veinte de Julio",2018,11,1,0,2,0,1,0,4
"San Javier","Veinte de Julio",2018,12,0,0,4,0,0,0,4
"San Javier","Veinte de Julio",2019,1,1,0,2,0,1,0,4
"San Javier","Veinte de Julio",2019,2,0,0,2,0,1,0,3
"San Javier","Veinte de Julio",2019,3,1,0,1,0,0,0,2
"San Javier","Veinte de Julio",2019,4,0,0,0,0,1,1,2
"San Javier","Veinte de Julio",2019,5,1,0,4,0,1,1,7
"San Javier","Veinte de Julio",2019,6,1,0,1,0,0,0,2
"San Javier","Veinte de Julio",2019,7,1,0,2,0,2,1,6
"San Javier","Veinte de Julio",2019,8,3,1,0,0,1,1,6
"San Javier","Veinte de Julio",2019,9,0,1,0,0,2,0,3
"San Javier","Veinte de Julio",2019,10,2,0,1,0,0,0,3
"San Javier","Veinte de Julio",2019,11,2,0,2,0,1,2,7
"San Javier","Veinte de Julio",2019,12,1,1,2,0,0,0,4
"Santa Cruz","Andalucía",2014,1,1,3,1,0,0,0,5
"Santa Cruz","Andalucía",2014,2,2,0,1,0,0,0,3
"Santa Cruz","Andalucía",2014,3,2,0,3,0,0,0,5
"Santa Cruz","Andalucía",2014,4,0,0,1,0,0,0,1
"Santa Cruz","Andalucía",2014,5,1,0,6,0,0,0,7
"Santa Cruz","Andalucía",2014,6,1,0,1,0,0,0,2
"Santa Cruz","Andalucía",2014,7,1,0,0,0,0,0,1
"Santa Cruz","Andalucía",2014,8,2,0,4,0,1,0,7
"Santa Cruz","Andalucía",2014,9,1,0,3,0,0,0,4
"Santa Cruz","Andalucía",2014,10,1,1,1,0,0,0,3
"Santa Cruz","Andalucía",2014,11,2,2,2,0,0,1,7
"Santa Cruz","Andalucía",2014,12,0,0,3,0,0,1,4
"Santa Cruz","Andalucía",2015,1,1,0,2,0,0,0,3
"Santa Cruz","Andalucía",2015,2,0,1,3,0,2,0,6
"Santa Cruz","Andalucía",2015,3,2,0,1,0,0,0,3
"Santa Cruz","Andalucía",2015,4,2,0,1,0,0,0,3
"Santa Cruz","Andalucía",2015,5,1,0,2,0,0,0,3
"Santa Cruz","Andalucía",2015,6,2,0,2,0,0,0,4
"Santa Cruz","Andalucía",2015,7,0,0,1,0,1,0,2
"Santa Cruz","Andalucía",2015,8,1,0,3,0,0,1,5
"Santa Cruz","Andalucía",2015,9,1,1,3,0,0,0,5
"Santa Cruz","Andalucía",2015,10,2,0,0,0,3,0,5
"Santa Cruz","Andalucía",2015,11,0,2,0,0,0,0,2
"Santa Cruz","Andalucía",2015,12,0,1,3,0,2,0,6
"Santa Cruz","Andalucía",2016,1,1,0,2,0,0,0,3
"Santa Cruz","Andalucía",2016,2,2,0,3,0,0,0,5
"Santa Cruz","Andalucía",2016,3,1,0,4,0,1,0,6
"Santa Cruz","Andalucía",2016,4,1,0,1,0,0,0,2
"Santa Cruz","Andalucía",2016,5,1,1,1,0,0,0,3
"Santa Cruz","Andalucía",2016,6,0,0,1,0,2,0,3
"Santa Cruz","Andalucía",2016,7,2,0,0,0,2,0,4
"Santa Cruz","Andalucía",2016,8,0,1,2,0,2,1,6
"Santa Cruz","Andalucía",2016,9,0,0,5,0,0,0,5
"Santa Cruz","Andalucía",2016,11,3,1,2,0,2,0,8
"Santa Cruz","Andalucía",2016,12,2,0,3,0,1,1,7
"Santa Cruz","Andalucía",2017,1,0,0,2,0,0,0,2
"Santa Cruz","Andalucía",2017,2,2,0,3,0,0,1,6
"Santa Cruz","Andalucía",2017,3,3,2,2,0,0,1,8
"Santa Cruz","Andalucía",2017,4,4,0,1,0,0,0,5
"Santa Cruz","Andalucía",2017,5,0,0,2,0,1,0,3
"Santa Cruz","Andalucía",2017,6,2,0,1,0,1,1,5
"Santa Cruz","Andalucía",2017,7,0,1,0,0,0,1,2
"Santa Cruz","Andalucía",2017,8,1,0,2,0,0,0,3
"Santa Cruz","Andalucía",2017,9,1,1,1,0,0,0,3
"Santa Cruz","Andalucía",2017,10,0,0,2,0,1,1,4
"Santa Cruz","Andalucía",2017,11,0,1,4,0,1,0,6
"Santa Cruz","Andalucía",2017,12,1,0,0,0,1,0,2
"Santa Cruz","Andalucía",2018,1,0,2,1,0,0,0,3
"Santa Cruz","Andalucía",2018,2,0,1,2,0,1,0,4
"Santa Cruz","Andalucía",2018,3,0,1,3,0,0,0,4
"Santa Cruz","Andalucía",2018,4,0,2,4,0,1,0,7
"Santa Cruz","Andalucía",2018,5,2,0,2,0,1,1,6
"Santa Cruz","Andalucía",2018,6,0,0,3,0,0,1,4
"Santa Cruz","Andalucía",2018,7,1,0,3,0,0,0,4
"Santa Cruz","Andalucía",2018,8,0,0,1,0,1,0,2
"Santa Cruz","Andalucía",2018,9,0,0,1,0,1,0,2
"Santa Cruz","Andalucía",2018,10,1,0,1,0,0,0,2
"Santa Cruz","Andalucía",2018,11,0,0,0,0,1,0,1
"Santa Cruz","Andalucía",2018,12,1,0,3,0,0,0,4
"Santa Cruz","Andalucía",2019,1,1,0,0,0,0,0,1
"Santa Cruz","Andalucía",2019,2,1,0,1,0,0,0,2
"Santa Cruz","Andalucía",2019,3,0,1,1,0,0,1,3
"Santa Cruz","Andalucía",2019,4,2,1,0,0,0,0,3
"Santa Cruz","Andalucía",2019,5,0,2,3,0,1,0,6
"Santa Cruz","Andalucía",2019,6,1,0,2,0,1,0,4
"Santa Cruz","Andalucía",2019,7,2,0,2,0,0,0,4
"Santa Cruz","Andalucía",2019,8,1,1,2,0,1,0,5
"Santa Cruz","Andalucía",2019,9,1,1,0,0,1,0,3
"Santa Cruz","Andalucía",2019,10,1,0,0,0,0,1,2
"Santa Cruz","Andalucía",2019,11,0,0,2,0,0,0,2
"Santa Cruz","Andalucía",2019,12,2,1,3,0,0,0,6
"Santa Cruz","La Francia",2014,1,1,0,1,0,1,0,3
"Santa Cruz","La Francia",2014,2,2,1,1,0,0,0,4
"Santa Cruz","La Francia",2014,3,0,0,1,0,0,0,1
"Santa Cruz","La Francia",2014,4,1,1,1,0,0,0,3
"Santa Cruz","La Francia",2014,5,2,0,2,0,0,0,4
"Santa Cruz","La Francia",2014,6,4,0,4,0,0,0,8
"Santa Cruz","La Francia",2014,7,1,2,3,0,0,0,6
"Santa Cruz","La Francia",2014,8,1,1,2,0,0,0,4
"Santa Cruz","La Francia",2014,9,1,2,1,0,0,0,4
"Santa Cruz","La Francia",2014,10,2,0,3,0,1,0,6
"Santa Cruz","La Francia",2014,11,3,2,3,0,1,0,9
"Santa Cruz","La Francia",2014,12,2,0,5,0,1,0,8
"Santa Cruz","La Francia",2015,1,1,0,2,0,0,0,3
"Santa Cruz","La Francia",2015,2,2,1,2,0,0,1,6
"Santa Cruz","La Francia",2015,3,0,1,0,0,1,0,2
"Santa Cruz","La Francia",2015,4,0,1,0,0,1,0,2
"Santa Cruz","La Francia",2015,5,1,0,7,0,0,0,8
"Santa Cruz","La Francia",2015,6,1,1,2,0,0,0,4
"Santa Cruz","La Francia",2015,7,1,0,4,0,0,0,5
"Santa Cruz","La Francia",2015,8,0,1,3,0,2,1,7
"Santa Cruz","La Francia",2015,9,0,0,1,0,0,0,1
"Santa Cruz","La Francia",2015,10,1,0,1,0,1,1,4
"Santa Cruz","La Francia",2015,11,0,1,2,0,2,1,6
"Santa Cruz","La Francia",2015,12,0,1,5,0,0,0,6
"Santa Cruz","La Francia",2016,1,2,0,1,0,0,0,3
"Santa Cruz","La Francia",2016,2,0,1,2,0,1,0,4
"Santa Cruz","La Francia",2016,3,0,0,1,0,0,0,1
"Santa Cruz","La Francia",2016,4,2,0,1,0,0,0,3
"Santa Cruz","La Francia",2016,5,0,0,2,0,0,0,2
"Santa Cruz","La Francia",2016,6,1,0,2,0,0,0,3
"Santa Cruz","La Francia",2016,7,1,1,0,0,1,1,4
"Santa Cruz","La Francia",2016,8,1,1,3,0,2,1,8
"Santa Cruz","La Francia",2016,9,2,0,0,0,1,0,3
"Santa Cruz","La Francia",2016,10,1,0,6,0,0,0,7
"Santa Cruz","La Francia",2016,11,0,0,4,0,0,1,5
"Santa Cruz","La Francia",2016,12,0,0,2,0,1,0,3
"Santa Cruz","La Francia",2017,1,2,1,0,0,1,0,4
"Santa Cruz","La Francia",2017,2,0,0,2,0,1,0,3
"Santa Cruz","La Francia",2017,3,0,0,2,0,0,0,2
"Santa Cruz","La Francia",2017,4,2,1,0,0,0,1,4
"Santa Cruz","La Francia",2017,5,0,0,3,0,0,0,3
"Santa Cruz","La Francia",2017,6,3,1,3,0,0,0,7
"Santa Cruz","La Francia",2017,7,2,0,1,0,0,0,3
"Santa Cruz","La Francia",2017,8,0,0,3,0,0,0,3
"Santa Cruz","La Francia",2017,9,0,0,3,0,0,0,3
"Santa Cruz","La Francia",2017,10,2,0,5,0,1,0,8
"Santa Cruz","La Francia",2017,11,4,2,2,0,0,0,8
"Santa Cruz","La Francia",2017,12,2,0,1,0,0,0,3
"Santa Cruz","La Francia",2018,1,0,0,1,0,0,0,1
"Santa Cruz","La Francia",2018,2,0,1,1,0,0,0,2
"Santa Cruz","La Francia",2018,3,1,0,1,0,2,0,4
"Santa Cruz","La Francia",2018,4,0,1,3,0,1,0,5
"Santa Cruz","La Francia",2018,5,1,1,1,0,0,0,3
"Santa Cruz","La Francia",2018,6,1,0,1,0,1,0,3
"Santa Cruz","La Francia",2018,7,2,1,3,0,0,0,6
"Santa Cruz","La Francia",2018,8,0,0,1,0,0,0,1
"Santa Cruz","La Francia",2018,9,1,1,6,0,0,0,8
"Santa Cruz","La Francia",2018,10,0,2,3,0,0,1,6
"Santa Cruz","La Francia",2018,11,1,0,3,0,0,0,4
"Santa Cruz","La Francia",2018,12,0,1,1,0,0,1,3
"Santa Cruz","La Francia",2019,1,0,2,1,0,0,0,3
"Santa Cruz","La Francia",2019,2,0,0,6,0,0,0,6
"Santa Cruz","La Francia",2019,3,1,0,4,0,0,1,6
"Santa Cruz","La Francia",2019,4,1,0,0,0,1,1,3
"Santa Cruz","La Francia",2019,5,1,1,1,0,0,0,3
"Santa Cruz","La Francia",2019,6,2,1,1,0,0,0,4
"Santa Cruz","La Francia",2019,7,1,1,0,0,0,0,2
"Santa Cruz","La Francia",2019,8,2,2,4,0,3,0,11
"Santa Cruz","La Francia",2019,9,1,1,1,0,0,0,3
"Santa Cruz","La Francia",2019,10,2,1,2,0,0,0,5
"Santa Cruz","La Francia",2019,11,2,1,1,0,0,0,4
"Santa Cruz","La Francia",2019,12,1,0,1,0,1,1,4
"Santa Cruz","La Frontera",2014,1,1,0,3,0,0,0,4
"Santa Cruz","La Frontera",2014,2,1,0,3,0,0,1,5
"Santa Cruz","La Frontera",2014,3,3,0,2,0,0,1,6
"Santa Cruz","La Frontera",2014,4,0,0,3,0,1,0,4
"Santa Cruz","La Frontera",2014,5,1,0,3,0,0,1,5
"Santa Cruz","La Frontera",2014,6,1,0,7,0,0,0,8
"Santa Cruz","La Frontera",2014,7,1,2,1,0,1,0,5
"Santa Cruz","La Frontera",2014,8,0,0,2,0,1,1,4
"Santa Cruz","La Frontera",2014,9,2,1,1,0,1,0,5
"Santa Cruz","La Frontera",2014,10,4,0,5,0,0,0,9
"Santa Cruz","La Frontera",2014,11,0,0,1,0,0,0,1
"Santa Cruz","La Frontera",2014,12,4,2,3,0,0,0,9
"Santa Cruz","La Frontera",2015,1,2,0,3,0,1,0,6
"Santa Cruz","La Frontera",2015,2,3,0,0,0,0,0,3
"Santa Cruz","La Frontera",2015,3,2,0,5,0,0,0,7
"Santa Cruz","La Frontera",2015,4,1,2,5,0,0,0,8
"Santa Cruz","La Frontera",2015,5,0,0,1,0,2,0,3
"Santa Cruz","La Frontera",2015,6,1,0,1,0,1,0,3
"Santa Cruz","La Frontera",2015,7,0,0,1,0,1,0,2
"Santa Cruz","La Frontera",2015,8,0,2,1,0,3,1,7
"Santa Cruz","La Frontera",2015,9,2,0,3,0,0,0,5
"Santa Cruz","La Frontera",2015,12,1,0,0,0,1,0,2
"Santa Cruz","La Frontera",2016,1,3,0,1,0,0,0,4
"Santa Cruz","La Frontera",2016,3,0,0,0,0,1,0,1
"Santa Cruz","La Frontera",2016,4,0,1,3,0,1,2,7
"Santa Cruz","La Frontera",2016,5,1,1,0,0,0,1,3
"Santa Cruz","La Frontera",2016,6,1,0,2,0,0,0,3
"Santa Cruz","La Frontera",2016,7,0,0,2,0,0,0,2
"Santa Cruz","La Frontera",2016,8,0,1,2,0,0,0,3
"Santa Cruz","La Frontera",2016,9,0,0,2,0,0,0,2
"Santa Cruz","La Frontera",2016,10,3,0,4,0,1,1,9
"Santa Cruz","La Frontera",2016,11,0,0,1,0,0,0,1
"Santa Cruz","La Frontera",2016,12,4,0,2,0,0,1,7
"Santa Cruz","La Frontera",2017,1,0,1,2,0,2,0,5
"Santa Cruz","La Frontera",2017,2,0,0,0,0,2,0,2
"Santa Cruz","La Frontera",2017,3,0,0,1,0,0,0,1
"Santa Cruz","La Frontera",2017,4,1,1,5,0,0,0,7
"Santa Cruz","La Frontera",2017,5,1,1,1,0,0,0,3
"Santa Cruz","La Frontera",2017,6,0,0,1,0,0,0,1
"Santa Cruz","La Frontera",2017,7,0,0,3,0,1,0,4
"Santa Cruz","La Frontera",2017,8,2,0,2,0,0,0,4
"Santa Cruz","La Frontera",2017,9,1,0,1,0,0,0,2
"Santa Cruz","La Frontera",2017,10,0,1,2,0,0,0,3
"Santa Cruz","La Frontera",2017,11,0,1,1,0,0,0,2
"Santa Cruz","La Frontera",2017,12,0,1,3,0,1,1,6
"Santa Cruz","La Frontera",2018,2,1,0,3,0,0,0,4
"Santa Cruz","La Frontera",2018,3,2,0,0,0,0,0,2
"Santa Cruz","La Frontera",2018,4,0,1,2,0,1,0,4
"Santa Cruz","La Frontera",2018,5,0,0,0,0,2,0,2
"Santa Cruz","La Frontera",2018,6,1,1,5,0,0,0,7
"Santa Cruz","La Frontera",2018,7,1,0,1,0,0,1,3
"Santa Cruz","La Frontera",2018,8,0,2,1,0,0,0,3
"Santa Cruz","La Frontera",2018,9,0,1,5,0,0,0,6
"Santa Cruz","La Frontera",2018,10,1,0,0,0,0,0,1
"Santa Cruz","La Frontera",2018,11,1,1,0,0,3,0,5
"Santa Cruz","La Frontera",2018,12,0,0,2,0,0,0,2
"Santa Cruz","La Frontera",2019,1,0,0,1,0,0,0,1
"Santa Cruz","La Frontera",2019,2,0,0,3,0,0,0,3
"Santa Cruz","La Frontera",2019,3,0,0,1,0,0,0,1
"Santa Cruz","La Frontera",2019,4,1,1,1,0,0,0,3
"Santa Cruz","La Frontera",2019,5,1,0,1,0,1,0,3
"Santa Cruz","La Frontera",2019,6,0,0,5,0,0,0,5
"Santa Cruz","La Frontera",2019,7,1,0,2,0,1,0,4
"Santa Cruz","La Frontera",2019,8,0,1,0,0,0,0,1
"Santa Cruz","La Frontera",2019,9,1,0,5,0,1,0,7
"Santa Cruz","La Frontera",2019,10,0,0,2,0,1,0,3
"Santa Cruz","La Frontera",2019,12,0,0,2,0,0,0,2
"Santa Cruz","La Isla",2014,1,3,0,1,0,1,0,5
"Santa Cruz","La Isla",2014,2,2,0,1,0,0,0,3
"Santa Cruz","La Isla",2014,3,0,0,2,0,0,0,2
"Santa Cruz","La Isla",2014,4,2,1,1,0,0,0,4
"Santa Cruz","La Isla",2014,5,1,0,0,0,1,0,2
"Santa Cruz","La Isla",2014,6,3,1,5,0,1,0,10
"Santa Cruz","La Isla",2014,7,1,0,3,0,0,0,4
"Santa Cruz","La Isla",2014,8,2,0,1,0,1,0,4
"Santa Cruz","La Isla",2014,9,0,1,1,0,1,1,4
"Santa Cruz","La Isla",2014,10,2,0,0,0,0,0,2
"Santa Cruz","La Isla",2014,11,0,0,3,0,0,0,3
"Santa Cruz","La Isla",2014,12,1,0,0,0,0,1,2
"Santa Cruz","La Isla",2015,1,3,0,1,0,1,0,5
"Santa Cruz","La Isla",2015,2,1,1,1,0,0,0,3
"Santa Cruz","La Isla",2015,3,2,0,0,0,1,0,3
"Santa Cruz","La Isla",2015,4,1,0,1,0,0,0,2
"Santa Cruz","La Isla",2015,5,3,0,2,0,1,0,6
"Santa Cruz","La Isla",2015,6,1,1,1,0,0,0,3
"Santa Cruz","La Isla",2015,7,3,1,2,0,0,0,6
"Santa Cruz","La Isla",2015,8,0,1,1,0,0,0,2
"Santa Cruz","La Isla",2015,9,3,0,0,0,0,0,3
"Santa Cruz","La Isla",2015,10,3,0,1,0,0,0,4
"Santa Cruz","La Isla",2015,11,1,0,1,0,0,0,2
"Santa Cruz","La Isla",2015,12,0,1,1,0,1,0,3
"Santa Cruz","La Isla",2016,1,2,1,1,0,0,0,4
"Santa Cruz","La Isla",2016,2,3,0,0,0,0,1,4
"Santa Cruz","La Isla",2016,3,2,0,3,0,0,0,5
"Santa Cruz","La Isla",2016,4,3,0,3,0,0,0,6
"Santa Cruz","La Isla",2016,5,0,0,1,0,0,0,1
"Santa Cruz","La Isla",2016,6,1,0,1,0,0,0,2
"Santa Cruz","La Isla",2016,7,1,1,1,0,0,0,3
"Santa Cruz","La Isla",2016,8,0,0,0,0,1,0,1
"Santa Cruz","La Isla",2016,9,1,1,0,0,0,0,2
"Santa Cruz","La Isla",2016,10,0,1,2,0,0,1,4
"Santa Cruz","La Isla",2016,11,1,1,3,0,1,0,6
"Santa Cruz","La Isla",2016,12,1,0,3,0,1,0,5
"Santa Cruz","La Isla",2017,1,1,0,1,0,0,0,2
"Santa Cruz","La Isla",2017,4,0,0,1,0,0,0,1
"Santa Cruz","La Isla",2017,5,1,0,1,0,1,0,3
"Santa Cruz","La Isla",2017,6,2,0,0,0,0,0,2
"Santa Cruz","La Isla",2017,7,1,0,1,0,1,0,3
"Santa Cruz","La Isla",2017,8,1,0,0,0,1,0,2
"Santa Cruz","La Isla",2017,9,1,0,1,0,0,0,2
"Santa Cruz","La Isla",2017,10,2,0,4,0,0,0,6
"Santa Cruz","La Isla",2017,11,1,0,0,0,1,1,3
"Santa Cruz","La Isla",2017,12,0,1,0,0,0,0,1
"Santa Cruz","La Isla",2018,1,0,1,1,0,0,0,2
"Santa Cruz","La Isla",2018,2,2,0,3,0,0,0,5
"Santa Cruz","La Isla",2018,3,1,1,1,0,1,0,4
"Santa Cruz","La Isla",2018,4,0,0,0,0,1,0,1
"Santa Cruz","La Isla",2018,5,0,0,1,0,0,0,1
"Santa Cruz","La Isla",2018,6,0,0,2,0,1,0,3
"Santa Cruz","La Isla",2018,7,0,1,1,0,0,0,2
"Santa Cruz","La Isla",2018,8,1,0,2,0,1,0,4
"Santa Cruz","La Isla",2018,9,0,0,3,0,1,0,4
"Santa Cruz","La Isla",2018,10,0,0,2,0,1,0,3
"Santa Cruz","La Isla",2018,11,3,0,1,0,2,0,6
"Santa Cruz","La Isla",2018,12,0,0,3,0,0,0,3
"Santa Cruz","La Isla",2019,1,0,1,1,0,0,0,2
"Santa Cruz","La Isla",2019,2,1,0,1,0,2,0,4
"Santa Cruz","La Isla",2019,3,0,0,1,0,0,0,1
"Santa Cruz","La Isla",2019,4,0,0,2,0,0,0,2
"Santa Cruz","La Isla",2019,5,1,0,2,0,0,0,3
"Santa Cruz","La Isla",2019,6,1,1,1,0,0,0,3
"Santa Cruz","La Isla",2019,7,1,1,0,0,2,0,4
"Santa Cruz","La Isla",2019,8,1,1,0,0,1,0,3
"Santa Cruz","La Isla",2019,9,0,1,1,0,0,0,2
"Santa Cruz","La Isla",2019,10,0,0,1,0,0,0,1
"Santa Cruz","La Isla",2019,11,2,0,3,0,3,0,8
"Santa Cruz","La Isla",2019,12,0,0,1,0,3,0,4
"Santa Cruz","La Rosa",2014,1,1,0,3,0,2,0,6
"Santa Cruz","La Rosa",2014,2,0,0,3,0,0,0,3
"Santa Cruz","La Rosa",2014,3,1,0,3,0,1,0,5
"Santa Cruz","La Rosa",2014,4,3,0,3,0,0,0,6
"Santa Cruz","La Rosa",2014,5,2,0,1,0,0,0,3
"Santa Cruz","La Rosa",2014,6,0,0,2,0,1,0,3
"Santa Cruz","La Rosa",2014,7,3,0,1,0,0,0,4
"Santa Cruz","La Rosa",2014,8,0,1,1,0,1,0,3
"Santa Cruz","La Rosa",2014,9,0,0,0,0,1,0,1
"Santa Cruz","La Rosa",2014,10,0,1,1,0,0,1,3
"Santa Cruz","La Rosa",2014,11,2,1,5,0,0,0,8
"Santa Cruz","La Rosa",2014,12,2,0,1,0,2,0,5
"Santa Cruz","La Rosa",2015,1,1,0,5,0,0,0,6
"Santa Cruz","La Rosa",2015,2,1,1,2,0,0,0,4
"Santa Cruz","La Rosa",2015,3,0,0,2,0,0,0,2
"Santa Cruz","La Rosa",2015,4,0,0,2,0,1,0,3
"Santa Cruz","La Rosa",2015,5,2,0,2,0,2,0,6
"Santa Cruz","La Rosa",2015,6,2,1,1,0,0,0,4
"Santa Cruz","La Rosa",2015,7,0,0,0,0,1,0,1
"Santa Cruz","La Rosa",2015,8,1,1,1,0,0,1,4
"Santa Cruz","La Rosa",2015,9,1,0,3,0,0,1,5
"Santa Cruz","La Rosa",2015,10,0,0,3,0,2,1,6
"Santa Cruz","La Rosa",2015,11,0,0,2,0,3,0,5
"Santa Cruz","La Rosa",2015,12,0,1,0,0,2,0,3
"Santa Cruz","La Rosa",2016,1,0,2,1,0,0,0,3
"Santa Cruz","La Rosa",2016,2,0,0,2,0,0,1,3
"Santa Cruz","La Rosa",2016,3,0,1,1,0,0,0,2
"Santa Cruz","La Rosa",2016,4,1,1,1,0,0,0,3
"Santa Cruz","La Rosa",2016,6,1,0,3,0,0,1,5
"Santa Cruz","La Rosa",2016,7,0,1,2,0,2,0,5
"Santa Cruz","La Rosa",2016,8,0,0,0,0,1,0,1
"Santa Cruz","La Rosa",2016,9,1,1,4,0,1,0,7
"Santa Cruz","La Rosa",2016,10,1,0,3,0,1,0,5
"Santa Cruz","La Rosa",2016,11,1,1,1,0,1,0,4
"Santa Cruz","La Rosa",2016,12,3,0,3,0,0,1,7
"Santa Cruz","La Rosa",2017,1,1,1,0,0,0,0,2
"Santa Cruz","La Rosa",2017,2,0,1,2,0,0,0,3
"Santa Cruz","La Rosa",2017,3,1,0,2,0,1,0,4
"Santa Cruz","La Rosa",2017,4,0,1,2,0,2,0,5
"Santa Cruz","La Rosa",2017,6,1,0,0,0,1,0,2
